Number,Company,Product,TypeName,Inches,Cpu,Gpu,OpSys,Weight_KG,Ram_GB,IPS,Full HD,Touchscreen,Four_K,HDD,SSD,Flash_Storage,Memory_GB,Price_RM,Price-Filter,ResolutionSize,Cpu2,ScoreCPU$ï..Score,Processor_base,ScorePB$ï..Score,Total_CPU_Score,Simple.Media.Editing,Heavy.Pro.Media.Editing..3D.Design.etc.,Developer,Casual.Gaming,Heavy.Gaming,Documents,Heavy.Book.Keeping,Web.Browsing,V2,Purpose.Filter,Time.Filter,ScreenSize.Filter,OS.Filter
161,Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,Windows 10,2.3,16,0,1,0,0,0,1,0,256,5859,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
953,HP,ProBook 440,Notebook,14,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,Windows 10,1.64,8,0,1,0,0,0,1,0,256,5880,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
363,Lenovo,Thinkpad T460,Notebook,14,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.7,8,0,1,0,0,0,1,0,256,5883,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1049,Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,3,8,0,1,0,0,1,0,0,1,5888,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
686,HP,ENVY -,Notebook,13.3,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.34,8,1,1,0,0,0,1,0,256,5897,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
693,HP,ProBook 650,Notebook,14,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,2.31,4,0,0,0,0,1,0,0,500,5897,Above RM 4500,1366x768,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Small (12.1-14.0 inch),Windows
1153,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,2.5,8,1,1,0,0,1,1,0,1281,5897,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
409,Lenovo,Thinkpad T460p,Notebook,14,Intel Core i5 6300HQ 2.3GHz,Intel HD Graphics 520,Windows 10,1.8,8,0,1,0,0,0,1,0,256,5907,Above RM 4500,1920x1080,Intel Core i5 6300HQ ,3,2.3GHz,2,3.5,1,0,1,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1055,HP,Omen 17-w212nv,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,3.35,8,1,1,0,0,1,1,0,1281,5907,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
1074,MSI,GL72M 7RDX,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.7,8,0,1,0,0,1,1,0,1281,5911,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
1095,MSI,GL62M 7REX,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,Windows 10,2.2,8,0,1,0,0,1,1,0,1281,5911,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
986,Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,Windows 10,1.3,8,1,1,0,0,0,1,0,256,5917,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
377,Toshiba,Portege Z30-C-1CV,Notebook,13.3,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 7,1.2,4,0,1,0,0,0,1,0,128,5927,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
381,Toshiba,Portege Z30-C-16H,Notebook,13.3,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.2,4,0,1,0,0,0,1,0,128,5927,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
385,HP,Probook 640,Notebook,14,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 7,1.95,8,0,1,0,0,0,1,0,256,5927,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1113,Dell,Inspiron 7577,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1060,Windows 10,2.65,8,0,1,0,0,0,1,0,256,5927,Above RM 4500,1920x1080,Intel Core i5 7300HQ ,3,2.5GHz,3,4,1,0,1,0,1,0,1,0,2,Basic Developer,Occasionally(Few time per week),Medium (14 -16.9),Windows
1210,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960,Windows 10,3.31,8,1,1,0,0,1,1,0,1281,5932,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Rarely,Medium (14 -16.9),Windows
875,HP,Probook 430,Notebook,13.3,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.49,16,0,1,0,0,0,1,0,512,5937,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
389,HP,ProBook 650,Notebook,15.6,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,2.31,4,0,0,0,0,1,0,0,500,5947,Above RM 4500,1366x768,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
390,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 7,1.26,8,0,1,0,0,0,1,0,256,5947,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
394,Lenovo,ThinkPad T460,Notebook,14,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 7,1.7,8,0,1,0,0,0,1,0,180,5947,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
516,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Intel Core i5 6260U 1.8GHz,Intel HD Graphics 540,Windows 10,1.3,8,1,0,1,0,0,1,0,256,5947,Above RM 4500,3200x1800,Intel Core i5 6260U ,1,1.8GHz,2,1.5,1,0,0,1,0,1,0,1,5,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
704,Dell,Inspiron 7378,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.6,8,1,1,1,0,0,1,0,256,5947,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1033,MSI,GL62M 7RD,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,Windows 10,2.4,8,0,1,0,0,0,1,0,256,5947,Above RM 4500,1920x1080,Intel Core i5 7300HQ ,3,2.5GHz,3,4,1,0,1,0,1,0,1,0,3,Basic Developer,Occasionally(Few time per week),Medium (14 -16.9),Windows
1072,MSI,GP62M Leopard,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.2,8,0,1,0,0,1,1,0,1281,5947,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1088,MSI,GL72M 7REX,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,8,0,1,0,0,1,1,0,2561,5947,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
1103,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,16,0,1,0,0,0,1,0,512,5947,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1111,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,8,0,1,0,0,1,0,0,1,5947,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1259,Xiaomi,Mi Notebook,Notebook,15.6,Intel Core i5 8250U 1.6GHz,Nvidia GeForce MX150,No OS,1.95,8,1,1,0,0,0,1,0,256,5947,Above RM 4500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,5,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
950,HP,ProBook 470,Notebook,17.3,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,Windows 10,2.63,8,0,1,0,0,0,1,0,256,5952,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Large(17 & above),Windows
688,HP,ProBook 640,Notebook,14,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.95,4,0,1,0,0,0,1,0,256,5977,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
807,Dell,Latitude 5480,Notebook,14,Intel Core i5 7440HQ 2.8GHz,Intel HD Graphics 620,Windows 10,1.6,8,0,1,0,0,0,1,0,256,5977,Above RM 4500,1920x1080,Intel Core i5 7440HQ ,3,2.8GHz,3,4,1,0,1,0,1,0,1,0,6,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
996,Dell,Inspiron 7560,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,Windows 10,2,8,0,1,0,0,1,1,0,1281,5987,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
382,Toshiba,Portege A30-C-1CZ,Notebook,13.3,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.5,8,0,0,0,0,0,1,0,256,6002,Above RM 4500,1366x768,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
355,Toshiba,Portege Z30-C-16J,Notebook,13.3,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.2,8,0,1,0,0,0,1,0,256,6016,Above RM 4500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
174,Lenovo,ThinkPad E480,Ultrabook,14,Intel Core i7 8550U 1.8GHz,AMD Radeon RX 550,Windows 10,1.75,8,1,1,0,0,0,1,0,256,6028,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
761,HP,EliteBook 850,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.84,8,0,1,0,0,0,1,0,256,6046,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
50,Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,Windows 10,2.2,16,0,1,0,0,1,1,0,2562,6047,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,7,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
754,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,2,8,0,1,0,0,1,1,0,2561,6071,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
437,HP,EliteBook 850,Notebook,15.6,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.84,8,0,1,0,0,0,1,0,256,6096,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
410,Dell,Latitude E7470,Notebook,14,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,Windows 10,1.56,8,0,1,0,0,0,1,0,256,6096,Above RM 4500,1920x1080,Intel Core i5 6300U ,3,2.4GHz,3,4,1,0,1,0,1,0,1,0,7,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1223,MSI,GE62 Apache,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,Windows 10,2.4,8,0,1,0,0,1,1,0,1281,6096,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,4,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
173,Lenovo,ThinkPad E580,Notebook,15.6,Intel Core i7 8550U 1.8GHz,AMD Radeon RX 550,Windows 10,2.1,8,1,1,0,0,0,1,0,256,6099,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
360,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.26,4,0,0,0,0,0,1,0,256,6170,Above RM 4500,1366x768,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1041,HP,Omen 15-ce007nv,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.62,12,1,1,0,0,1,1,0,1281,6195,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1096,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,8,1,1,0,0,1,1,0,1281,6195,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1042,Dell,Inspiron 5577,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.56,16,0,1,0,0,0,1,0,512,6196,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
633,Toshiba,Tecra Z50-D-10E,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,2,8,1,1,0,0,0,1,0,256,6240,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
1073,Acer,Nitro 5,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.7,8,1,1,0,0,1,1,0,1281,6250,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
968,Dell,Inspiron 7570,Notebook,15.6,Intel Core i7 8550U 1.8GHz,Nvidia GeForce 940MX,Windows 10,2.16,8,1,1,0,0,0,1,0,512,6260,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1265,Asus,VivoBook S15,Ultrabook,15.6,Intel Core i7 8550U 1.8GHz,Nvidia GeForce MX150,Windows 10,1.5,16,0,1,0,0,1,1,0,2561,6260,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,5,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
528,Apple,"MacBook 12""",Ultrabook,12,Intel Core M m3 1.2GHz,Intel HD Graphics 615,macOS,0.92,8,1,0,0,0,0,1,0,256,6262,Above RM 4500,2304x1440,Intel Core M m3 ,3,1.2GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Very small (10-12 inch),Windows
672,HP,Probook 640,Notebook,14,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.95,4,0,1,0,0,0,1,0,128,6274,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1087,Asus,GL553VE-FY082T (i7-7700HQ/8GB/1TB,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,8,0,1,0,0,1,1,0,1281,6274,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
434,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.3,8,0,0,0,0,0,1,0,256,6289,Above RM 4500,3200x1800,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
711,HP,EliteBook 840,Notebook,14,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,Windows 10,1.48,8,0,1,0,0,0,1,0,256,6289,Above RM 4500,1920x1080,Intel Core i5 7300U ,3,2.6GHz,3,4,1,0,1,0,1,0,1,0,6,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
3,HP,ZBook 15u,Notebook,15.6,Intel Core i7 7500U 2.7GHz,AMD FirePro W4190M ,Windows 10,1.9,8,0,1,0,0,1,0,0,1,6294,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
1229,Asus,Rog G752VL-UH71T,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 965M,Windows 10,4.33,24,1,1,1,0,1,1,0,2561,6294,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
959,HP,Probook 470,Notebook,17.3,Intel Core i7 8550U 1.8GHz,Nvidia GeForce 930MX ,Windows 10,2.5,16,0,1,0,0,0,1,0,512,6304,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
1213,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,8,1,1,0,0,1,1,0,1281,6309,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
526,Google,Pixelbook (Core,Ultrabook,12.3,Intel Core i5 7Y57 1.2GHz,Intel HD Graphics 615,Chrome OS,1.1,8,0,0,1,0,0,1,0,128,6324,Above RM 4500,2400x1600,Intel Core i5 7Y57 ,1,1.2GHz,1,1,1,0,0,0,0,1,0,1,7,Light Home Use,Most of the time (Daily),Small (12.1-14.0 inch),Chrome
319,Apple,"MacBook 12""",Ultrabook,12,Intel Core M 1.2GHz,Intel HD Graphics 515,Mac OS X,0.92,8,1,0,0,0,0,0,1,512,6344,Above RM 4500,2304x1440,Intel Core M ,3,1.2GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Very small (10-12 inch),Mac OS
885,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.62,16,0,1,1,0,0,1,0,512,6344,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1242,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,Windows 10,3.58,32,1,1,0,0,0,1,0,256256,6344,Above RM 4500,1920x1080,Intel Core i7 6820HK ,4,2.7GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
713,Dell,Latitude 5480,Notebook,14,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,Windows 10,1.64,8,0,1,0,0,0,1,0,256,6347,Above RM 4500,1920x1080,Intel Core i5 7300U ,3,2.6GHz,3,4,1,0,1,0,1,0,1,0,6,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
450,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.45,8,0,1,0,0,0,1,0,256,6349,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
949,HP,ProBook 470,Notebook,17.3,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 930MX,Windows 10,2.63,8,0,1,0,0,1,0,0,1,6349,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Large(17 & above),Windows
665,Toshiba,Portege X30-D-10X,Notebook,13.3,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.05,4,0,1,0,0,0,1,0,128,6374,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
901,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,2,16,0,1,1,0,0,1,0,512,6374,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
738,HP,Elitebook 840,Notebook,14,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.48,8,0,1,0,0,0,1,0,256,6408,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1068,MSI,GP62 7RDX,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.4,16,0,1,0,0,1,1,0,2561,6418,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
145,HP,EliteBook 850,Ultrabook,15.6,Intel Core i7 6500U 2.5GHz,AMD Radeon R7 M365X,Windows 10,1.84,8,0,1,0,0,0,1,0,256,6433,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
902,Dell,Latitude 5590,Ultrabook,15.6,Intel Core i7 8650U 1.9GHz,Intel UHD Graphics 620,Windows 10,1.88,8,0,1,0,0,0,1,0,256256,6438,Above RM 4500,1920x1080,Intel Core i7 8650U ,4,1.9GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
